userId,rating,id
73,3.5,8916
73,3,10377
73,4.5,37532
73,2.5,11932
73,4.5,10683
73,3,2657
73,3.5,637
73,3.5,20701
73,4.5,73
73,3,10663
73,0.5,297
73,2.5,9798
73,3,9487
73,4,309
73,3.5,9336
73,3.5,10029
73,3.5,10223
73,3.5,9837
73,4.5,11545
73,4,1934
73,3,1369
73,3.5,1368
73,3,1370
73,3,9326
73,4,1367
73,3,1371
73,3.5,1374
73,2,1375
73,4.5,1885
73,4,8856
73,3,10495
73,1.5,9489
73,4,8741
73,2,9276
73,2,9822
73,4,10312
73,3.5,6917
73,4,9426
73,4.5,30497
73,3,16337
73,4.5,192
73,3,9671
73,3.5,2112
73,3.5,16306
73,4.5,1542
73,3.5,10803
73,4.5,871
73,2,796
73,4.5,100
73,3,9540
73,1,22345
73,4,10212
73,4.5,603
73,3.5,4951
73,4.5,9430
73,3,18764
73,4,6396
73,4.5,9451
73,2,1844
73,3.5,6552
73,3.5,564
73,2.5,1893
73,2,36685
73,3,509
73,3,817
73,4,37135
73,4.5,104
73,3,9032
73,3,6488
73,3.5,9473
73,2,8487
73,3.5,2105
73,4,1073
73,3.5,2667
73,4.5,345
73,1.5,9825
73,4.5,620
73,3,2978
73,1,332
73,2.5,8914
73,3,9824
73,2.5,4806
73,4,967
73,3,11120
73,3,10776
73,2.5,10386
73,4,745
73,3,11353
73,3.5,813
73,3.5,2280
73,3,11077
73,4,850
73,2,9349
73,4,11601
73,4.5,14
73,3,11001
73,3.5,9453
73,4,11797
73,4.5,10669
73,3.5,11527
73,3.5,10975
73,3.5,6415
73,3,29787
73,3.5,9638
73,3.5,9346
73,4,861
73,4.5,9377
73,4,11901
73,4.5,11230
73,4,658
73,4.5,657
73,4,391
73,4,8052
73,2.5,772
73,5,550
73,3.5,36819
73,1,10496
73,4,5548
73,3.5,856
73,4.5,492
73,4.5,9008
73,3.5,18111
73,4,16281
73,3.5,1694
73,4,476
73,4,37094
73,3.5,957
73,4.5,11886
73,4,62204
73,3,1832
73,3,11379
73,2.5,2668
73,2.5,36643
73,3.5,10998
73,4,9013
73,4,177
73,2.5,9946
73,4,863
73,2,10402
73,3.5,497
73,4,15515
73,3.5,334
73,2.5,9563
73,4,1850
73,2.5,926
73,4,10400
73,3.5,13342
73,4.5,14919
73,4,9475
73,3.5,8872
73,2.5,8873
73,2.5,11287
73,3,9869
73,4,10158
73,4,11782
73,3.5,9367
73,2.5,4234
73,3.5,8374
73,4,14181
73,3.5,2787
73,4.5,4816
73,3.5,5693
73,3.5,287
73,4,968
73,4,838
73,4,925
73,3.5,1713
73,3.5,1498
73,3,1497
73,1.5,1499
73,3.5,801
73,3,840
73,4,2291
73,4,526
73,4,243
73,3.5,879
73,4,1700
73,3.5,106
73,4.5,1359
73,4,11977
73,3,14736
73,2,3536
73,0.5,65460
73,0.5,55667
73,4,98
73,4,11129
73,0.5,5491
73,2.5,9285
73,2,955
73,3,11072
73,4.5,938
73,3.5,22500
73,3,10246
73,4,15762
73,4,865
73,2.5,9659
73,3.5,8810
73,3.5,9355
73,4.5,635
73,3.5,9679
73,3.5,11879
73,4,21128
73,4,9040
73,3.5,6978
73,3.5,7450
73,2,7443
73,2.5,2123
73,3,2024
73,3,2133
73,4,9702
73,3,4247
73,2.5,36657
73,1.5,12107
73,1.5,9383
73,4,13567
73,3.5,20438
73,2.5,10393
73,1.5,1588
73,4,786
73,3.5,10637
73,3,9003
73,4,1597
73,4,641
73,3.5,10687
73,3,16888
73,3,18498
73,2.5,28605
73,3.5,71
73,4.5,19204
73,4,12207
73,2,4327
73,0.5,9678
73,3,8452
73,2.5,9741
73,3.5,146
73,3,2609
73,4,1857
73,4,10673
73,4.5,107
73,4,392
73,2.5,8859
73,3,3981
73,3,711
73,3,8358
73,2.5,1493
73,4.5,134
73,4.5,1900
73,2,9816
73,1.5,2018
73,3.5,90
73,4.5,10110
73,4,764
73,3.5,1547
73,3.5,13509
73,3,9740
73,3.5,14052
73,3.5,853
73,4.5,77
73,0.5,10054
73,4.5,4133
73,2.5,634
73,0.5,13166
73,4,111
73,2.5,1734
73,4,849
73,2.5,9476
73,4,808
73,2.5,824
73,1,676
73,2,11090
73,2.5,9397
73,3.5,9705
73,4,1089
73,4,9576
73,1.5,1995
73,5,9799
73,2.5,644
73,3.5,11826
73,2,4248
73,3.5,20075
73,3.5,11906
73,4,11713
73,3,13333
73,4,10540
73,4,9462
73,1.5,8835
73,3.5,11371
73,3.5,36107
73,4.5,14506
73,3.5,10126
73,5,12144
73,3,10925
73,4.5,8337
73,3.5,1648
73,4,10142
73,3.5,10222
73,3.5,14372
73,2.5,15138
73,2,9494
73,4,8216
73,3,331
73,4,1548
73,4,13403
73,2.5,869
73,3.5,27813
73,3,5175
73,4.5,11542
73,3,2770
73,3.5,1933
73,1.5,9896
73,3,2294
73,1.5,8922
73,0.5,10696
73,3.5,2034
73,4,43860
73,2,9398
73,3,9778
73,4,12780
73,3.5,1018
73,4,984
73,3.5,768
73,4,9081
73,4,167
73,4,141
73,3,585
73,2.5,9889
73,3,671
73,2,11469
73,3.5,16441
73,3.5,161
73,3,11397
73,3.5,1903
73,4,9428
73,3.5,1649
73,3,26978
73,3,8386
73,5,120
73,4.5,453
73,4,855
73,4.5,10950
73,3,11857
73,3.5,9610
73,3,10423
73,4,11362
73,0.5,11535
73,4,11528
73,3,39939
73,3.5,23479
73,4,15999
73,3,2752
73,3,10590
73,4,13225
73,4,7219
73,3.5,30924
73,3.5,24919
73,3,425
73,3,1576
73,5,15119
73,3.5,4547
73,3,11452
73,3.5,12149
73,3,8346
73,2,9334
73,4.5,11468
73,4,557
73,3,1894
73,3,320
73,3,12277
73,3,2501
73,3,180
73,3,2022
73,1,11982
73,2,608
73,3,6278
73,3.5,4147
73,2,818
73,2.5,2675
73,0.5,9488
73,1.5,7451
73,2,9266
73,4,10323
73,2.5,9595
73,1.5,10611
73,2.5,4108
73,1,32685
73,3.5,11013
73,4,129
73,2,10771
73,3.5,9533
73,4,1809
73,4,1430
73,4.5,8051
73,3,565
73,4,12477
73,2.5,10285
73,2.5,15900
73,3.5,12237
73,2.5,15901
73,2,15902
73,4.5,28893
73,3.5,65
73,3,672
73,3.5,9016
73,4,2757
73,4,7299
73,2,11852
73,2,7303
73,5,121
73,4,1429
73,3.5,13435
73,3.5,3131
73,4,11022
73,4,640
73,1.5,1574
73,5,598
73,4,15278
73,3,9919
73,3.5,6038
73,0.5,9480
73,3.5,11635
73,2,10678
73,2.5,9567
73,2.5,455
73,4,12079
73,3,1817
73,2.5,9506
73,0.5,13411
73,3.5,10514
73,4.5,2832
73,3.5,36658
73,3,10708
73,2,604
73,2.5,310
73,4,12
73,3,9654
73,2.5,9902
73,3,584
73,4,290
73,3,170
73,1.5,9471
73,0.5,1927
73,2,296
73,4,22
73,2,8961
73,4,20726
73,3,1996
73,2.5,4464
73,0.5,12279
73,3,10553
73,3,8273
73,0.5,10330
73,1.5,9257
73,3.5,27814
73,1.5,6466
73,4,9362
73,3,10999
73,1.5,11351
73,2.5,11547
73,4,7270
73,4.5,153
73,4,8408
73,3.5,277
73,4.5,9707
73,3.5,837
73,4.5,650
73,4,29161
73,3,4543
73,4,13339
73,3,9871
73,3.5,14282
73,2.5,1584
73,4,322
73,4.5,24
73,3.5,13920
73,2,4256
73,3.5,20312
73,2,605
73,2,10719
73,3,8619
73,3,4970
73,3.5,470
73,2,10147
73,3,10952
73,4,11850
73,4,9319
73,4.5,3176
73,3.5,11824
73,3.5,10166
73,3,6069
73,4,2000
73,4,79
73,4.5,81
73,3,11811
73,4,10744
73,2.5,616
73,2,587
73,5,122
73,2,11007
73,4.5,9696
73,3.5,1954
73,4,11023
73,3.5,1824
73,3.5,9838
73,4,9352
73,3,615
73,2.5,2023
73,2.5,9384
73,3,10591
73,3,924
73,4.5,38
73,2,5516
73,3.5,1487
73,3.5,923
73,3,4365
73,4,10843
73,4,393
73,3.5,9509
73,1.5,7131
73,2,652
73,4,11864
73,4,9461
73,4,191903
73,1.5,9356
73,3.5,9872
73,5,11474
73,2.5,876
73,4,17653
73,3,11069
73,2.5,10829
73,4,7090
73,3.5,14510
73,3.5,24341
73,4,210937
73,4.5,10734
73,3.5,809
73,3,435
73,1.5,12657
73,3.5,673
73,3,2789
73,1,8920
73,2.5,9890
73,3.5,8193
73,3.5,136
73,2.5,10204
73,3,9472
73,4,594
73,2,12153
73,3.5,1777
73,3.5,558
73,4.5,80
73,2.5,9477
73,4.5,8699
73,3,2048
73,3,2502
73,2.5,6947
73,4,401
73,3,1538
73,3,11282
73,2,395
73,0.5,11052
73,3.5,24924
73,0.5,31117
73,2.5,1577
73,4,747
73,4,8689
73,4,1599
73,3,14337
73,3.5,3989
73,3.5,3053
73,0.5,1970
73,3.5,9675
73,4.5,4553
73,4,176
73,3,9806
73,3,2059
73,2.5,163
73,4,43388
73,4.5,13041
73,3.5,1362
73,3,29173
73,4.5,9056
73,3.5,11471
73,3.5,8852
73,4,30421
73,3.5,27274
73,4,1662
73,3,4539
73,4,17467
73,4,11143
73,2.5,30983
73,4.5,9812
73,4,8697
73,4.5,2487
73,4.5,11075
73,3.5,44756
73,2.5,9298
73,4,13984
73,4,12720
73,2,206216
73,4.5,32526
73,4.5,55931
73,2.5,3177
73,3,11774
73,1,11838
73,5,670
73,3.5,12583
73,2,10304
73,3.5,11049
73,4,9316
73,3,2539
73,4,4836
73,3.5,3509
73,4.5,70
73,5,205
73,4,421
73,3.5,2567
73,3.5,9692
73,3,693
73,4,16220
73,3.5,7214
73,0.5,27549
73,1,11637
73,1,8968
73,4.5,31165
73,3,8488
73,3,561
73,3.5,9470
73,4,19884
73,4.5,187
73,2.5,7364
73,3,7453
73,4,1495
73,1,10066
73,5,1640
73,4,11171
73,3,1895
73,2,787
73,4,272
73,3,11683
73,2.5,74
73,3,9738
73,3,9522
73,3,1635
73,3.5,16320
73,3.5,308
73,2,11453
73,3,6957
73,2.5,9335
73,3.5,1830
73,3.5,65215
73,3,8202
73,4.5,8923
73,4,59
73,1.5,5236
73,3.5,16608
73,3.5,215
73,3.5,25
73,3,10060
73,1.5,4348
73,4,9392
73,3.5,674
73,3.5,116
73,3,411
73,2.5,254
73,4,612
73,3,7552
73,3,1690
73,3.5,9900
73,3.5,33061
73,1,10073
73,4,7304
73,3,2207
73,4,752
73,3.5,9388
73,4,388
73,4,18011
73,3,9792
73,4,186
73,4.5,9270
73,2,4257
73,4,2652
73,3,8982
73,2.5,956
73,2.5,591
73,4,18164
73,0.5,9353
73,1,9339
73,3.5,58
73,2.5,1819
73,3,2295
73,4,7549
73,3,9615
73,0.5,9513
73,3.5,773
73,1,9072
73,2.5,326
73,2.5,9718
73,3.5,1593
73,4,1262
73,3.5,1402
73,3.5,1948
73,4,1491
73,3,9988
73,0.5,14351
73,4,7512
73,3.5,1381
73,3.5,1579
73,3.5,496
73,3.5,1417
73,4,1422
73,0.5,1975
73,4,1440
73,3.5,1378
73,4.5,9693
73,4.5,1124
73,2.5,214
73,4,36557
73,3,7551
73,2.5,10032
73,2.5,9796
73,3.5,1372
73,2.5,2486
73,3,1246
73,4,30060
73,5,25623
73,3,13140
73,2.5,7516
73,1,9760
73,1,9757
73,3,2062
73,2.5,4638
73,4.5,11841
73,4,1949
73,3,1271
73,4,2355
73,2.5,9793
73,3,9955
73,3.5,253768
73,3.5,1272
73,3,8271
73,3.5,13158
73,4.5,6145
73,2,559
73,4,11798
73,3,4964
73,3.5,1562
73,2,810
73,3,285
73,4.5,12225
73,2,298
73,4,10288
73,3.5,1991
73,4,9952
73,3,1571
73,2.5,1858
73,3.5,675
73,2,4688
73,3,35
73,3,2503
73,0.5,14123
73,4,8141
73,4,8363
73,3,5174
73,3.5,13068
73,3.5,1992
73,4,5176
73,4,4347
73,4,6973
73,2.5,7737
73,3,10030
73,4,5915
73,3.5,4538
73,4,4771
73,3,663
73,4.5,7347
73,3.5,4982
73,2.5,7972
73,4.5,6977
73,3.5,4953
73,2,2310
73,2.5,4723
73,4,5876
73,2.5,6479
73,3.5,7249
73,3.5,7326
73,3,7350
73,2.5,13885
73,2.5,6637
73,4,7345
73,2,440
73,1.5,7191
73,3.5,7555
73,1,7278
73,3,11253
73,4,8321
73,1.5,8247
73,0.5,15365
73,1,7840
73,3,8848
73,4,8461
73,1,12177
73,4,7343
73,5,155
73,3.5,8456
73,3,8065
73,2.5,11152
73,3.5,9870
73,1,11918
73,2.5,13335
73,3,1726
73,3,8681
73,3.5,14784
73,1.5,217
73,2.5,9502
73,2,10661
73,4.5,14748
73,2,8645
73,3,10681
73,2.5,8909
73,2,8960
73,2,11665
73,4,12889
73,5,13990
73,3.5,13353
73,3,13183
73,3,13012
73,4,12133
73,3.5,10189
73,3.5,7446
73,3,10483
73,3.5,4944
73,0.5,13805
73,3.5,14771
73,1,13051
73,3.5,10358
73,4,41474
73,0.5,11887
73,3.5,13253
73,3.5,20766
73,5,12405
73,2,10764
73,3,15373
73,0.5,14405
73,3,13220
73,4,10139
73,2,8966
73,4,10360
73,1,11127
73,4.5,13223
73,4,11321
73,5,12163
73,4.5,4922
73,3.5,2253
73,4,13973
73,3,17287
73,4.5,14756
73,3.5,10529
73,0.5,1977
73,4,13510
73,3.5,15060
73,3.5,14711
73,4,14301
73,3.5,16353
73,4,15472
73,3,18094
73,3,16991
73,3.5,16614
73,3.5,13804
73,4,18947
73,4,16869
73,4,16995
73,4,17431
73,3,2080
73,3.5,13475
73,3,16279
73,2.5,13448
73,3.5,15555
73,3.5,16871
73,4,14160
73,0.5,21724
73,3.5,18785
73,3,18487
73,4,12162
73,3.5,11322
73,3,24232
73,2.5,16440
73,4.5,19913
73,3.5,767
73,3.5,17654
73,4,22600
73,0.5,26914
73,3,12244
73,4,22494
73,4.5,19898
73,3.5,12569
73,3.5,23827
73,4.5,20178
73,4,28053
73,4,23082
73,3,18065
73,4,19908
73,3.5,16523
73,2,22803
73,4,22947
73,3.5,24804
73,4,10315
73,3,25472
73,4,22881
73,4.5,22954
73,4,19995
73,4,25196
73,3,19901
73,3,20504
73,4.5,24469
73,4.5,11324
73,4,11439
73,3.5,26389
73,3.5,26390
73,4,25941
73,3.5,12834
73,2,34423
73,3.5,23048
73,4,10191
73,4.5,23483
73,3.5,16759
73,2.5,10138
73,3.5,37495
73,3.5,36950
73,2.5,20662
73,3,32823
73,2.5,37707
73,3.5,29917
73,3,34544
73,4.5,10193
73,3.5,39013
73,2,24021
73,4.5,16023
73,3.5,34851
73,4,20352
73,4,27205
73,3.5,39781
73,3.5,73861
73,4,40662
73,5,31011
73,3.5,37472
73,3.5,27578
73,4,22538
73,3.5,44629
73,2.5,43593
73,3.5,28609
73,4,23631
73,4.5,37799
73,4,23168
73,4,43923
73,3,41402
73,2.5,44040
73,3.5,46837
73,3.5,44115
73,5,38055
73,4,44214
73,2.5,61755
73,4,43539
73,4,12444
73,4,45317
73,3.5,46420
73,4,44264
73,4,46829
73,4.5,49797
73,4,46838
73,3,49849
73,4,51876
73,3,39513
73,4,44896
73,5,47931
73,4.5,45132
73,4.5,45612
73,4,49018
73,3.5,55725
73,4,58857
73,3.5,51497
73,4.5,59436
73,4.5,59678
73,4,49538
73,4,49020
73,3.5,45658
73,4,37686
73,3.5,51540
73,4,66195
73,4.5,12445
73,3.5,64690
73,3.5,1771
73,4,50646
73,3.5,61791
73,3.5,55420
73,4.5,48289
73,3.5,48572
73,3,39538
73,4.5,24428
73,4.5,59440
73,3,40807
73,3.5,71859
73,3.5,72113
73,3.5,50839
73,4,76025
73,3.5,76163
73,4,70160
73,4,49026
73,4,56292
73,4,65754
73,3,75174
73,3,58428
73,5,38674
73,3,49529
73,3.5,74387
73,4,64688
73,3.5,71552
73,4.5,94329
73,4,22970
73,5,74306
73,2.5,44833
73,4,74534
73,4,76493
73,3.5,72197
73,4,70981
73,4,83666
73,4,84332
73,3.5,39145
73,3,39101
73,4,72105
73,3.5,39103
73,4.5,24752
73,4,1930
73,3.5,84175
73,3.5,39106
73,3.5,39107
73,3.5,64635
73,4,39324
73,4.5,37724
73,2.5,77953
73,3,77174
73,3.5,82633
73,3.5,114150
73,4,59967
73,3.5,49049
73,4,77016
73,4.5,84892
73,4,86838
73,4.5,83542
73,3.5,64689
73,3.5,82690
73,4,82693
73,3.5,87502
73,4.5,87827
73,3.5,71883
73,4.5,49051
73,4,10852
73,4,97630
73,3.5,75780
73,4.5,68718
73,4,80278
73,3.5,82682
73,4,117974
73,4,109421
73,4.5,132344
73,4,97367
73,3.5,75612
73,3.5,134374
73,4,109414
73,4,103731
73,4.5,19156
73,2.5,64682
73,4,54138
73,3.5,82992
73,4,147773
73,3,49521
73,4,156700
73,2.5,68726
73,2.5,72190
73,3,68724
73,2,57201
73,3,157354
73,3.5,138843
73,3,76170
73,4.5,49047
73,4.5,96721
73,4.5,169813
73,3.5,138697
73,4,109424
73,3.5,80274
73,4,213121
73,4.5,152532
73,0.5,101299
73,3.5,57158
73,3,64686
73,4.5,106646
73,4.5,168672
73,3.5,116745
73,4,152601
73,3.5,193756
73,3.5,109443
73,4,110415
73,3.5,126963
73,3.5,39102
73,3.5,39148
73,3.5,157350
73,4,137106
73,3.5,249397
73,4,120143
73,4.5,120467
73,4.5,157336
73,3,136797
73,3.5,209403
73,2,86834
73,4,208277
73,4.5,180299
73,3,210479
73,3,240832
73,4,127585
73,2.5,124905
73,3.5,253270
73,2.5,102651
73,4,137113
73,3.5,177677
73,4,222935
73,4.5,194662
73,2.5,85350
73,3.5,242224
73,4.5,244786
73,4,210577
73,3,119450
73,3,238636
73,5,118340
73,4,253306
73,2.5,98566
73,3,189
73,4,154400
73,3.5,198663
73,4,190859
73,3,246403
73,4.5,206487
73,5,246741
73,3.5,245891
73,4,266285
73,4.5,242582
73,4,264660
73,3.5,116440
73,3,98622
73,3.5,207933
73,4,205596
73,0.5,131631
73,3,114750
73,4,266856
73,3,135397
73,3.5,244458
73,3,122917
73,3.5,207703
73,3.5,198184
73,3.5,270303
73,5,76341
73,4.5,140607
73,4,68735
73,3,102899
73,4.5,293660
73,3.5,246655
73,3.5,81294
73,3.5,308639
73,4.5,273248
73,3.5,228973
73,3.5,256030
73,3.5,254320
73,4.5,286217
73,3,211672
73,3.5,278927
73,4,62931
73,4,281957
73,3.5,273481
73,3,310131
73,4,277216
73,3.5,323373
73,4,313922
73,4,312221
73,3.5,318846
73,3.5,333371
73,3,267193
73,4,104548
73,3.5,376570
73,4,290250
73,3,26677
73,3.5,259693
74,5,710
74,3,524
74,4,4584
74,4,9614
74,5,197
74,4,414
74,5,11
74,4,13
74,5,424
74,5,268
74,1,23570
74,5,289
74,4,454
74,3,583
74,3,601
74,5,762
74,5,1891
74,5,1892
74,5,11202
74,4,2323
74,4,364
74,4,415
74,5,686
74,4,489
74,2,597
74,5,714
74,3,8656
74,4,95
74,5,944
74,3,1366
74,4,380
74,4,941
74,4,943
74,5,857
74,5,10419
74,4,36647
74,3,3682
74,4,3033
74,5,1934
74,5,2112
74,4,796
74,3,10350
74,5,603
74,4,4951
74,4,1893
74,3,1924
74,4,9473
74,4,2667
74,4,745
75,3,862
75,3,15602
75,4,63
75,4,8963
75,4.5,628
75,4.5,11
75,2,2164
75,4,278
75,3,10731
75,4.5,9495
75,4,13
75,2,9359
75,4,1637
75,0.5,8831
75,2,9739
75,3,329
75,0.5,713
75,3,8005
75,4,424
75,4,78
75,4,280
75,1,268
75,4,8866
75,1,9268
75,3,26748
75,1,238
75,1,9306
75,3,872
75,4,567
75,4.5,213
75,4.5,15
75,4,381
75,4,1585
75,4,900
75,0.5,583
75,3,2756
75,4,1891
75,3.5,2493
75,4,85
75,3.5,429
75,3.5,595
75,0.5,28
75,4,348
75,4,539
75,0.5,240
75,1,279
75,3,9277
75,3,218
75,4,828
75,4.5,694
75,4,235
75,3.5,137
75,4,105
75,4,11202
75,4,3034
75,4,11031
75,4.5,89
75,3,14370
75,2,199
75,0.5,12498
75,0.5,168
75,3.5,4104
75,3,816
75,2.5,607
75,4,686
75,4,11975
75,3,597
75,0.5,95
75,3,13597
75,3,609
75,3,927
75,3.5,9340
75,4.5,165
75,3.5,196
75,3,87
75,3,11814
75,4.5,34584
75,2.5,36647
75,3.5,4011
75,4,1580
75,3.5,10220
75,4,30197
75,4,10377
75,2.5,4437
75,2,9487
75,3,9749
75,4.5,5825
75,2.5,9489
75,4.5,9426
75,4,1542
75,5,603
75,3,1946
75,5,104
75,1.5,1073
75,0.5,2667
75,2,2280
75,4.5,11601
75,3.5,861
75,3.5,550
75,3,253
75,4,14242
75,3,37094
75,4,957
75,3.5,9647
75,2,497
75,3.5,9475
75,4,462
75,0.5,10559
75,4,11072
75,3,36657
75,3.5,1597
75,4,2134
75,3,853
75,4.5,77
75,3.5,808
75,2.5,1648
75,4,11576
75,4,141
75,4,194
75,4.5,1903
75,2.5,1649
75,4.5,120
75,3.5,15050
75,2,2135
75,4,180
75,4,1672
75,4.5,121
75,3.5,2832
75,3,296
75,4,9871
75,5,122
75,4,1954
75,4.5,38
75,3,9872
75,4,3293
75,4,80
75,4.5,176
75,3,36648
75,3,9667
75,4.5,1640
75,4.5,272
75,4,1635
75,4,215
75,4,9899
75,0.5,9792
76,5,577
76,3,12106
76,3,11236
76,4,6620
76,4,3083
76,4.5,15764
76,3.5,10161
76,3.5,212
76,4,16448
76,4.5,859
76,3.5,10693
76,4,4518
76,4,657
76,3.5,11072
76,4,13785
76,2,8871
76,4.5,1406
76,4.5,219
76,3.5,1372
76,3.5,2270
77,4,862
77,3.5,949
77,3,710
77,4,63
77,3.5,9598
77,2.5,9603
77,4,807
77,3.5,2054
77,3.5,755
77,3.5,9102
77,1.5,9208
77,3.5,197
77,4,103
77,3,11000
77,2,8963
77,3,8068
77,2.5,1572
77,2.5,9482
77,2,1642
77,3,9804
77,4.5,2292
77,1,8467
77,2.5,628
77,4,11
77,3.5,241
77,2.5,6950
77,4,101
77,3.5,680
77,4,2164
77,4,278
77,2,193
77,2.5,2064
77,3,3049
77,3.5,9331
77,4,9495
77,3.5,13
77,3,8587
77,3.5,854
77,2.5,1637
77,2.5,36955
77,1.5,13595
77,3,9739
77,2.5,5503
77,3,329
77,3,788
77,2,78
77,4.5,9479
77,1.5,771
77,2.5,251
77,3.5,812
77,4,280
77,3,581
77,3.5,268
77,3,274
77,3.5,10020
77,2.5,114
77,2,275
77,2.5,954
77,3,9802
77,2,664
77,4,9323
77,3,532
77,4.5,935
77,3.5,602
77,3,10546
77,2.5,10061
77,4.5,630
77,3.5,62
77,3,562
77,4,252
77,3.5,623
77,4,583
77,3,601
77,4,1103
77,4.5,762
77,3,531
77,4.5,1891
77,4.5,2493
77,4,85
77,4,68
77,4,679
77,4,185
77,3.5,28
77,4,1892
77,3.5,348
77,4.5,766
77,3.5,11645
77,4.5,525
77,3.5,600
77,3,530
77,4.5,218
77,3,694
77,4.5,5925
77,4,137
77,3.5,105
77,3.5,149
77,3.5,3034
77,4.5,756
77,4,89
77,4,814
77,3,621
77,3.5,578
77,2,9390
77,4,816
77,4,18
77,3.5,1701
77,3.5,607
77,1.5,686
77,2.5,10336
77,4,1669
77,3.5,782
77,4,563
77,3.5,37165
77,3,489
77,2,597
77,3.5,115
77,2.5,11568
77,2.5,10153
77,2.5,2898
77,2,95
77,2,544
77,2.5,380
77,4.5,13597
77,3,2108
77,3.5,941
77,3.5,942
77,4,9340
77,4,165
77,3.5,196
77,3.5,841
77,2.5,9354
77,3.5,10144
77,4,97
77,4,87
77,4,11704
77,4.5,11639
77,4,36647
77,4,4011
77,4.5,24746
77,3.5,162
77,4,2657
77,3.5,9487
77,2,11545
77,3.5,10658
77,4.5,1542
77,3.5,10803
77,3.5,871
77,3.5,796
77,4.5,100
77,4,603
77,2.5,9451
77,4,1946
77,1.5,1893
77,3.5,1924
77,3,8536
77,2.5,509
77,4,817
77,4,9473
77,3.5,2105
77,3,10208
77,1,2667
77,4,620
77,4,745
77,4,9267
77,3.5,2280
77,2,9349
77,3,14
77,3.5,861
77,4.5,9377
77,4,550
77,4,36819
77,3.5,5548
77,2.5,5549
77,3.5,856
77,4,128
77,4,957
77,4.5,1832
77,4.5,11379
77,3,2668
77,3.5,863
77,4,497
77,2.5,1715
77,3.5,926
77,4,632
77,4,16241
77,3,10206
77,4.5,8374
77,4,11176
77,3.5,14900
77,3,11899
77,1.5,462
77,0.5,1541
77,4.5,8469
77,3,54825
77,2.5,1498
77,1.5,1497
77,4,840
77,4,106
77,3,98
77,1.5,955
77,4,11072
77,4,9659
77,4,8810
77,3.5,9355
77,3.5,7443
77,3.5,2024
77,4,36657
77,3,1588
77,3,786
77,3,4327
77,4.5,9741
77,0.5,146
77,4.5,107
77,2.5,134
77,1,15413
77,2.5,15785
77,2,634
77,3,1734
77,3.5,808
77,3.5,2114
77,3.5,8835
77,4,14506
77,4.5,10141
77,3.5,10925
77,4,585
77,3,671
77,3,161
77,2,9428
77,3,120
77,2,2135
77,4,425
77,3.5,36586
77,4,557
77,1,1894
77,3,180
77,0.5,2675
77,4,11484
77,4,129
77,3.5,12921
77,0.5,1430
77,4,1672
77,3,672
77,4,7299
77,3.5,10150
77,3,9480
77,3,1817
77,3.5,10514
77,3,1714
77,3,24961
77,4,36658
77,4,10515
77,3,604
77,0.5,12
77,3.5,296
77,4,22
77,4,8698
77,3,636
77,3,936
77,4.5,9707
77,4,4543
77,4,14425
77,3.5,24
77,2.5,605
77,4.5,81
77,2,616
77,4,587
77,3.5,9620
77,4,4917
77,4,924
77,4,1487
77,4.5,923
77,3.5,393
77,4.5,10940
77,2.5,18209
77,4,10916
77,4,10921
77,4,10941
77,4,192936
77,4,876
77,4,823
77,3,673
77,4,11572
77,0.5,1777
77,4,558
77,2,2048
77,4,2502
77,4.5,747
77,3.5,1677
77,4,9806
77,3.5,15301
77,2,11131
77,1,12540
77,4,4836
77,3.5,16220
77,2.5,9947
77,4,4935
77,3.5,9470
77,4.5,187
77,3,1895
77,4,272
77,2,1635
77,4.5,16320
77,3.5,65215
77,4,3933
77,4,14517
77,3.5,533
77,2.5,9392
77,4,69
77,4.5,752
77,3.5,36668
77,4,58
77,0.5,7859
77,4,9788
77,0.5,2359
78,3.5,8844
78,5,710
78,5,524
78,5,63
78,3.5,9598
78,5,9603
78,4,807
78,5,629
78,1.5,197
78,3.5,103
78,4,11000
78,3.5,568
78,5,9886
78,4.5,1642
78,5,10802
78,4.5,2292
78,5,628
78,5,11
78,4.5,680
78,4,2164
78,5,278
78,5,193
78,4.5,2759
78,4.5,9331
78,5,13
78,3.5,8587
78,4.5,1637
78,3.5,329
78,4,788
78,4,9800
78,4,867
78,3.5,812
78,5,280
78,4.5,274
78,5,954
78,4.5,664
78,4.5,627
78,4,602
78,3.5,9327
78,4.5,238
78,3.5,630
78,2,62
78,4.5,454
78,1,500
78,4,11386
78,3.5,601
78,3,762
78,4,1891
78,4.5,679
78,2.5,185
78,5,28
78,4,1892
78,4.5,769
78,3.5,348
78,5,600
78,4,218
78,2,137
78,4.5,105
78,5,783
78,3.5,8077
78,4,7340
78,5,199
78,4,152
78,4,154
78,5,157
78,3,168
78,4.5,4232
78,4,9611
78,3,816
78,4,18
78,4,1701
78,2.5,607
78,5,686
78,3.5,4421
78,5,1669
78,5,2649
78,4.5,3597
78,5,563
78,5,10215
78,3.5,37165
78,4,8078
78,5,489
78,5,4233
78,4,597
78,4.5,714
78,5,115
78,4,586
78,5,617
78,5,8656
78,4.5,95
78,1.5,544
78,5,2108
78,4,9552
78,4.5,165
78,4,196
78,2.5,857
78,3,11675
78,4,4011
78,4.5,10220
78,4,12159
78,5,73
78,5,9882
78,5,4518
78,5,9798
78,4,200
78,4,9837
78,5,796
78,4.5,100
78,5,603
78,5,564
78,5,1893
